"","id","owner","datetaken","ownername","latitude","longitude","url_c","Clusters_0.0005_5","GND_N","PROVINCE_N","DISTRICT_N","date","time"
"5084",17714467238,"71194398@N04","2014-03-04 13:12:30","Wolfsdorf",9.6506,79.9206,"https://live.staticflickr.com/8894/17714467238_956900c82d_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-03-04","13:12:30"
"5085",17714463508,"71194398@N04","2014-03-04 13:00:51","Wolfsdorf",9.6211,79.8881,"https://live.staticflickr.com/5442/17714463508_663aa60427_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-03-04","13:00:51"
"5089",17714722930,"71194398@N04","2014-03-04 11:00:32","Wolfsdorf",9.6127,79.7744,"https://live.staticflickr.com/7702/17714722930_9d48b1a40a_c.jpg",1,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-03-04","11:00:32"
"5091",17281841303,"71194398@N04","2014-03-04 10:52:06","Wolfsdorf",9.6124,79.7766,"https://live.staticflickr.com/5467/17281841303_f1ae01eb07_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-03-04","10:52:06"
"5094",17714708530,"71194398@N04","2014-03-04 09:39:50","Wolfsdorf",9.6104,79.8683,"https://live.staticflickr.com/5347/17714708530_48af5d3b46_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-03-04","09:39:50"
"5095",17279720984,"71194398@N04","2014-03-04 09:39:34","Wolfsdorf",9.6104,79.8684,"https://live.staticflickr.com/7683/17279720984_4e12351eeb_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-03-04","09:39:34"
"5097",17714432148,"71194398@N04","2014-03-03 11:51:40","Wolfsdorf",9.6671,80.011,"https://live.staticflickr.com/8802/17714432148_492b07a962_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-03-03","11:51:40"
"5098",17902809101,"71194398@N04","2014-03-03 10:55:00","Wolfsdorf",9.6664,80.0118,"https://live.staticflickr.com/7737/17902809101_0c10c19b14_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-03-03","10:55:00"
"5099",17714691430,"71194398@N04","2014-03-03 10:08:36","Wolfsdorf",9.7294,80.0235,"https://live.staticflickr.com/7776/17714691430_37888cb369_c.jpg",3,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-03-03","10:08:36"
"5100",17714688910,"71194398@N04","2014-03-03 10:06:52","Wolfsdorf",9.7297,80.0237,"https://live.staticflickr.com/5469/17714688910_9ee5162f41_c.jpg",3,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-03-03","10:06:52"
"7865",15039268138,"48293483@N02","2014-08-02 11:43:13","Sekitar",9.8157,80.2512,"https://live.staticflickr.com/3907/15039268138_130ce707f8_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-08-02","11:43:13"
"10737",9406749749,"55853415@N07","2021-09-01 15:48:48","richardhwc",9.6746,80.0296,"https://live.staticflickr.com/65535/9406749749_4dbd9c724d_c.jpg",4,"Chempiyanpattu South","NORTHERN","JAFFNA","2021-09-01","15:48:48"
"10738",9392684802,"55853415@N07","2021-09-01 15:48:36","richardhwc",9.6351,79.9571,"https://live.staticflickr.com/65535/9392684802_4fd26a771c_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2021-09-01","15:48:36"
"10743",9416128518,"55853415@N07","2021-09-01 15:33:32","richardhwc",9.6656,80.0259,"https://live.staticflickr.com/65535/9416128518_64cdf0aee8_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2021-09-01","15:33:32"
"10751",9694533757,"55853415@N07","2013-09-08 06:20:27","richardhwc",9.6738,80.0294,"https://live.staticflickr.com/5486/9694533757_5a4146f731_c.jpg",4,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-09-08","06:20:27"
"10753",9688169216,"55853415@N07","2013-09-06 23:14:49","richardhwc",9.6602,80.0123,"https://live.staticflickr.com/3809/9688169216_cd4be5f3ea_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-09-06","23:14:49"
"10771",9533507013,"55853415@N07","2013-08-18 04:33:46","richardhwc",9.6808,80.0302,"https://live.staticflickr.com/7414/9533507013_01fcbd0648_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-08-18","04:33:46"
"10784",9397595031,"55853415@N07","2021-09-01 15:48:36","richardhwc",9.6223,79.89,"https://live.staticflickr.com/65535/9397595031_5238503b58_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2021-09-01","15:48:36"
"10788",9510624854,"55853415@N07","2013-07-07 00:53:38","richardhwc",9.6504,80.0218,"https://live.staticflickr.com/7411/9510624854_8b6d71c225_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-07-07","00:53:38"
"10799",9268295845,"55853415@N07","2013-05-29 20:23:51","richardhwc",9.652,80.0169,"https://live.staticflickr.com/2855/9268295845_a2f96ab9e6_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-05-29","20:23:51"
"10800",9254258311,"55853415@N07","2013-05-29 20:18:11","richardhwc",9.651,80.0183,"https://live.staticflickr.com/7386/9254258311_e823408158_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-05-29","20:18:11"
"10801",9249901846,"55853415@N07","2013-05-28 20:22:11","richardhwc",9.65,80.02,"https://live.staticflickr.com/7298/9249901846_b0c71a0de5_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-05-28","20:22:11"
"10802",9230209297,"55853415@N07","2013-05-28 15:47:18","richardhwc",9.8281,80.2401,"https://live.staticflickr.com/3727/9230209297_2821a797f2_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-05-28","15:47:18"
"10803",9222194573,"55853415@N07","2013-05-28 14:11:10","richardhwc",9.8279,80.2385,"https://live.staticflickr.com/3728/9222194573_b5160b777b_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-05-28","14:11:10"
"15523",49273785126,"99658976@N00","2019-11-12 20:24:48","Leo Koolhoven",9.6678,80.0093,"https://live.staticflickr.com/65535/49273785126_cb8572901e_c.jpg",5,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-12","20:24:48"
"15524",49273785916,"99658976@N00","2019-11-12 20:10:26","Leo Koolhoven",9.6676,80.0092,"https://live.staticflickr.com/65535/49273785916_77f8a8fd7c_c.jpg",5,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-12","20:10:26"
"15526",49273319173,"99658976@N00","2019-11-12 19:55:40","Leo Koolhoven",9.6675,80.0096,"https://live.staticflickr.com/65535/49273319173_674476a29c_c.jpg",5,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-12","19:55:40"
"15529",49273125618,"99658976@N00","2019-11-12 17:36:11","Leo Koolhoven",9.5275,79.7165,"https://live.staticflickr.com/65535/49273125618_5666a035c1_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-12","17:36:11"
"15530",49273125883,"99658976@N00","2019-11-12 17:35:25","Leo Koolhoven",9.5276,79.7161,"https://live.staticflickr.com/65535/49273125883_7dfb95ab29_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-12","17:35:25"
"15536",49273793862,"99658976@N00","2019-11-12 13:54:57","Leo Koolhoven",9.5979,79.7929,"https://live.staticflickr.com/65535/49273793862_10f80dd709_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-12","13:54:57"
"15537",49273595601,"99658976@N00","2019-11-12 13:47:46","Leo Koolhoven",9.5966,79.7919,"https://live.staticflickr.com/65535/49273595601_66e7588b71_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-12","13:47:46"
"15538",49273794312,"99658976@N00","2019-11-12 13:33:42","Leo Koolhoven",9.5977,79.7924,"https://live.staticflickr.com/65535/49273794312_3ebfb50775_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-12","13:33:42"
"15540",49273368426,"99658976@N00","2019-11-11 14:02:52","Leo Koolhoven",9.6757,80.0372,"https://live.staticflickr.com/65535/49273368426_3568b35dcc_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-11","14:02:52"
"15541",49272898023,"99658976@N00","2019-11-11 13:57:17","Leo Koolhoven",9.6763,80.0358,"https://live.staticflickr.com/65535/49272898023_d9b7e72d0e_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-11","13:57:17"
"15542",49273565467,"99658976@N00","2019-11-11 13:51:29","Leo Koolhoven",9.6741,80.0351,"https://live.staticflickr.com/65535/49273565467_e86ea71913_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-11","13:51:29"
"15543",49273369371,"99658976@N00","2019-11-11 13:10:43","Leo Koolhoven",9.6742,80.0298,"https://live.staticflickr.com/65535/49273369371_9853b041f8_c.jpg",4,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-11","13:10:43"
"15544",49273566047,"99658976@N00","2019-11-11 12:57:57","Leo Koolhoven",9.6745,80.0296,"https://live.staticflickr.com/65535/49273566047_f2c5077c5a_c.jpg",4,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-11","12:57:57"
"15545",49272899258,"99658976@N00","2019-11-11 12:57:01","Leo Koolhoven",9.6745,80.0298,"https://live.staticflickr.com/65535/49272899258_294b6c8c68_c.jpg",4,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-11","12:57:01"
"15546",49273370156,"99658976@N00","2019-11-11 12:50:12","Leo Koolhoven",9.674,80.0294,"https://live.staticflickr.com/65535/49273370156_05cf04daa1_c.jpg",4,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-11","12:50:12"
"15547",49273370451,"99658976@N00","2019-11-11 12:45:47","Leo Koolhoven",9.6737,80.0274,"https://live.staticflickr.com/65535/49273370451_3abc09f379_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-11","12:45:47"
"15548",49273567102,"99658976@N00","2019-11-11 11:34:32","Leo Koolhoven",9.6674,80.0121,"https://live.staticflickr.com/65535/49273567102_e73baf738d_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-11","11:34:32"
"15549",49273567332,"99658976@N00","2019-11-11 11:31:16","Leo Koolhoven",9.6673,80.0107,"https://live.staticflickr.com/65535/49273567332_a1f4f9ac20_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-11","11:31:16"
"15550",49272900673,"99658976@N00","2019-11-11 11:08:58","Leo Koolhoven",9.6634,80.0184,"https://live.staticflickr.com/65535/49272900673_ab8d74c9b9_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-11","11:08:58"
"15551",49272712858,"99658976@N00","2019-11-10 19:03:10","Leo Koolhoven",9.6616,80.0076,"https://live.staticflickr.com/65535/49272712858_ce1532aba9_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-10","19:03:10"
"15552",49272713363,"99658976@N00","2019-11-10 18:51:20","Leo Koolhoven",9.6623,80.009,"https://live.staticflickr.com/65535/49272713363_5e19e847a8_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-10","18:51:20"
"15553",49273183711,"99658976@N00","2019-11-10 18:40:42","Leo Koolhoven",9.6612,80.0087,"https://live.staticflickr.com/65535/49273183711_3656684f51_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-10","18:40:42"
"15554",49273183991,"99658976@N00","2019-11-10 18:39:23","Leo Koolhoven",9.6608,80.0086,"https://live.staticflickr.com/65535/49273183991_c0ef1a8342_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-10","18:39:23"
"15555",49273184256,"99658976@N00","2019-11-10 18:37:16","Leo Koolhoven",9.6605,80.0092,"https://live.staticflickr.com/65535/49273184256_007a19f59b_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-10","18:37:16"
"15556",49273379782,"99658976@N00","2019-11-10 18:34:32","Leo Koolhoven",9.6608,80.0097,"https://live.staticflickr.com/65535/49273379782_d1171a31dc_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-10","18:34:32"
"15557",49272714573,"99658976@N00","2019-11-10 18:28:58","Leo Koolhoven",9.6608,80.0117,"https://live.staticflickr.com/65535/49272714573_63f34d992e_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-10","18:28:58"
"15558",49272714778,"99658976@N00","2019-11-10 18:23:57","Leo Koolhoven",9.6618,80.0122,"https://live.staticflickr.com/65535/49272714778_8e98e9bbf6_c.jpg",7,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-10","18:23:57"
"15560",49272715348,"99658976@N00","2019-11-10 18:17:29","Leo Koolhoven",9.6631,80.0131,"https://live.staticflickr.com/65535/49272715348_69f1d4f26b_c.jpg",10,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-10","18:17:29"
"15561",49272715698,"99658976@N00","2019-11-10 18:12:38","Leo Koolhoven",9.6657,80.0141,"https://live.staticflickr.com/65535/49272715698_1dd8244a83_c.jpg",8,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-11-10","18:12:38"
"15777",47707265581,"126233672@N06","2019-03-16 15:51:49","JacobOtten",9.8282,80.2355,"https://live.staticflickr.com/65535/47707265581_2112c6f23b_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-03-16","15:51:49"
"15778",40740822923,"126233672@N06","2019-03-16 12:22:00","JacobOtten",9.5955,79.775,"https://live.staticflickr.com/65535/40740822923_9f7df7b713_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-03-16","12:22:00"
"15779",40740821663,"126233672@N06","2019-03-16 12:04:11","JacobOtten",9.6011,79.7627,"https://live.staticflickr.com/65535/40740821663_e857facb66_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-03-16","12:04:11"
"15780",40740819863,"126233672@N06","2019-03-16 11:41:04","JacobOtten",9.6193,79.7745,"https://live.staticflickr.com/65535/40740819863_63f2d4b534_c.jpg",9,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-03-16","11:41:04"
"15781",32763993937,"126233672@N06","2019-03-16 11:03:07","JacobOtten",9.6125,79.7745,"https://live.staticflickr.com/65535/32763993937_52b667b6fe_c.jpg",1,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-03-16","11:03:07"
"15782",46791123595,"126233672@N06","2019-03-16 10:53:39","JacobOtten",9.6127,79.7747,"https://live.staticflickr.com/65535/46791123595_a019d73352_c.jpg",1,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-03-16","10:53:39"
"15783",40740816743,"126233672@N06","2019-03-15 16:51:48","JacobOtten",9.6704,80.009,"https://live.staticflickr.com/65535/40740816743_09f13106d0_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-03-15","16:51:48"
"15784",47654251682,"126233672@N06","2019-03-15 16:45:09","JacobOtten",9.6674,80.0088,"https://live.staticflickr.com/65535/47654251682_cc44bd7dc2_c.jpg",5,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-03-15","16:45:09"
"15785",40740814203,"126233672@N06","2019-03-15 16:38:33","JacobOtten",9.6672,80.0103,"https://live.staticflickr.com/65535/40740814203_874f03e28c_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-03-15","16:38:33"
"15786",32763990177,"126233672@N06","2019-03-15 12:29:01","JacobOtten",9.7293,80.0236,"https://live.staticflickr.com/65535/32763990177_773b93cd98_c.jpg",3,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-03-15","12:29:01"
"15787",33829860198,"126233672@N06","2019-03-15 12:06:37","JacobOtten",9.7472,80.0066,"https://live.staticflickr.com/65535/33829860198_3d46ba0e44_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-03-15","12:06:37"
"15788",47654250262,"126233672@N06","2019-03-15 10:49:10","JacobOtten",9.661,80.0087,"https://live.staticflickr.com/65535/47654250262_b9a3357564_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-03-15","10:49:10"
"15789",33829859268,"126233672@N06","2019-03-15 10:34:45","JacobOtten",9.6628,80.0094,"https://live.staticflickr.com/65535/33829859268_cba7696a30_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-03-15","10:34:45"
"15790",40740809093,"126233672@N06","2019-03-15 09:09:21","JacobOtten",9.6743,80.0298,"https://live.staticflickr.com/65535/40740809093_e0c2f349c1_c.jpg",4,"Chempiyanpattu South","NORTHERN","JAFFNA","2019-03-15","09:09:21"
"21306",38764645905,"13742148@N03","2018-01-13 12:53:35","Uthpala Dilhan",9.7164,79.8715,"https://live.staticflickr.com/4759/38764645905_f42d1e400c_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-01-13","12:53:35"
"21320",49739165158,"13742148@N03","2017-09-22 13:53:12","Uthpala Dilhan",9.8201,80.2352,"https://live.staticflickr.com/65535/49739165158_94d895df8b_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-22","13:53:12"
"21321",45387828131,"13742148@N03","2017-09-22 09:56:08","Uthpala Dilhan",9.708,80.0406,"https://live.staticflickr.com/1922/45387828131_8e180c9806_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-22","09:56:08"
"21322",39543887725,"13742148@N03","2017-09-22 09:55:56","Uthpala Dilhan",9.7086,80.0407,"https://live.staticflickr.com/4629/39543887725_329e073f3d_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-22","09:55:56"
"21832",51930191633,"137166964@N08","2022-02-17 06:06:13","Primal Madusanka",9.6649,80.0222,"https://live.staticflickr.com/65535/51930191633_7c30bcd5f5_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-17","06:06:13"
"21834",52084579486,"137166964@N08","2022-02-16 17:49:53","Primal Madusanka",9.6667,80.0117,"https://live.staticflickr.com/65535/52084579486_548c83f6d0_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","17:49:53"
"21835",52012013082,"137166964@N08","2022-02-16 17:36:46","Primal Madusanka",9.6669,80.012,"https://live.staticflickr.com/65535/52012013082_4ab9a69b62_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","17:36:46"
"21837",52622847101,"137166964@N08","2022-02-16 17:33:54","Primal Madusanka",9.6669,80.0117,"https://live.staticflickr.com/65535/52622847101_8d66848f27_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","17:33:54"
"21838",52064200641,"137166964@N08","2022-02-16 17:07:59","Primal Madusanka",9.6642,80.07,"https://live.staticflickr.com/65535/52064200641_d305d76d30_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","17:07:59"
"21839",52021964516,"137166964@N08","2022-02-16 17:07:17","Primal Madusanka",9.6641,80.0698,"https://live.staticflickr.com/65535/52021964516_c367e55334_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","17:07:17"
"21840",52045675784,"137166964@N08","2022-02-16 16:53:18","Primal Madusanka",9.6643,80.0703,"https://live.staticflickr.com/65535/52045675784_edde668250_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","16:53:18"
"21841",52327469970,"137166964@N08","2022-02-16 16:41:56","Primal Madusanka",9.6645,80.0738,"https://live.staticflickr.com/65535/52327469970_9a99128c61_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","16:41:56"
"21842",52066532574,"137166964@N08","2022-02-16 16:29:41","Primal Madusanka",9.6646,80.0734,"https://live.staticflickr.com/65535/52066532574_8ee0e04ca3_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","16:29:41"
"21843",52200284371,"137166964@N08","2022-02-16 16:19:44","Primal Madusanka",9.6643,80.0745,"https://live.staticflickr.com/65535/52200284371_9a9831235c_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","16:19:44"
"21844",52486479419,"137166964@N08","2022-02-16 16:19:12","Primal Madusanka",9.6637,80.0762,"https://live.staticflickr.com/65535/52486479419_dfb09ebd11_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","16:19:12"
"21845",52629070068,"137166964@N08","2022-02-16 16:17:19","Primal Madusanka",9.6641,80.0749,"https://live.staticflickr.com/65535/52629070068_6fe20c5247_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","16:17:19"
"21846",51938534970,"137166964@N08","2022-02-16 16:01:11","Primal Madusanka",9.6593,80.0764,"https://live.staticflickr.com/65535/51938534970_0c532b4253_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","16:01:11"
"21847",51939100272,"137166964@N08","2022-02-16 13:35:28","Primal Madusanka",9.6647,80.0229,"https://live.staticflickr.com/65535/51939100272_636203448c_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","13:35:28"
"21848",52168138230,"137166964@N08","2022-02-16 13:31:57","Primal Madusanka",9.6649,80.0222,"https://live.staticflickr.com/65535/52168138230_a046695e3f_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","13:31:57"
"21849",51942032783,"137166964@N08","2022-02-16 13:07:51","Primal Madusanka",9.8145,80.0469,"https://live.staticflickr.com/65535/51942032783_af343f12e4_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","13:07:51"
"21850",51943851661,"137166964@N08","2022-02-16 12:53:17","Primal Madusanka",9.8144,80.0461,"https://live.staticflickr.com/65535/51943851661_a75a378c96_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","12:53:17"
"21851",52207086440,"137166964@N08","2022-02-16 12:35:42","Primal Madusanka",9.8145,80.0491,"https://live.staticflickr.com/65535/52207086440_1d58f9afb2_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2022-02-16","12:35:42"
"22356",50898519401,"137166964@N08","2020-06-13 10:03:20","Primal Madusanka",9.6651,80.0218,"https://live.staticflickr.com/65535/50898519401_bb50667d1c_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2020-06-13","10:03:20"
"22357",50901319818,"137166964@N08","2020-06-13 09:24:33","Primal Madusanka",9.8145,80.0469,"https://live.staticflickr.com/65535/50901319818_18fb1d03ce_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2020-06-13","09:24:33"
"22358",51430915735,"137166964@N08","2020-06-13 09:03:22","Primal Madusanka",9.8145,80.0474,"https://live.staticflickr.com/65535/51430915735_c71c04b71c_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2020-06-13","09:03:22"
"22359",50691243422,"137166964@N08","2020-06-13 08:42:04","Primal Madusanka",9.8147,80.0464,"https://live.staticflickr.com/65535/50691243422_7aec141ac2_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2020-06-13","08:42:04"
"22360",50897791733,"137166964@N08","2020-06-13 07:42:49","Primal Madusanka",9.7454,80.0269,"https://live.staticflickr.com/65535/50897791733_c4a286f734_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2020-06-13","07:42:49"
"22361",51168623849,"137166964@N08","2020-06-13 07:13:26","Primal Madusanka",9.8145,80.0491,"https://live.staticflickr.com/65535/51168623849_3f7ce66e55_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2020-06-13","07:13:26"
"22363",51208840368,"137166964@N08","2020-06-13 06:32:33","Primal Madusanka",9.6651,80.0216,"https://live.staticflickr.com/65535/51208840368_b856938928_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2020-06-13","06:32:33"
"22364",50904467923,"137166964@N08","2020-06-12 18:38:38","Primal Madusanka",9.664,80.1722,"https://live.staticflickr.com/65535/50904467923_46a210d03a_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2020-06-12","18:38:38"
"22946",52404768695,"137166964@N08","2017-09-23 14:28:59","Primal Madusanka",9.6667,80.0117,"https://live.staticflickr.com/65535/52404768695_584feed7cf_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-23","14:28:59"
"22948",51735330346,"137166964@N08","2017-09-23 14:07:02","Primal Madusanka",9.6669,80.0117,"https://live.staticflickr.com/65535/51735330346_5ec6d2646c_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-23","14:07:02"
"22949",52670477546,"137166964@N08","2017-09-23 13:20:56","Primal Madusanka",9.6669,80.012,"https://live.staticflickr.com/65535/52670477546_aa3d72e2df_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-23","13:20:56"
"22950",50706409952,"137166964@N08","2017-09-23 12:53:12","Primal Madusanka",9.6591,80.1622,"https://live.staticflickr.com/65535/50706409952_eef91e65a7_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-23","12:53:12"
"22954",51538124292,"137166964@N08","2017-09-23 07:42:30","Primal Madusanka",9.6665,80.0119,"https://live.staticflickr.com/65535/51538124292_0a33a1dcaf_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-23","07:42:30"
"22955",50845304712,"137166964@N08","2017-09-23 07:22:49","Primal Madusanka",9.6666,80.0117,"https://live.staticflickr.com/65535/50845304712_ba44de0f42_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-23","07:22:49"
"22956",51199324727,"137166964@N08","2017-09-22 18:02:13","Primal Madusanka",9.6669,80.0119,"https://live.staticflickr.com/65535/51199324727_b311e0dac0_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-22","18:02:13"
"22957",51852040766,"137166964@N08","2017-09-22 14:04:37","Primal Madusanka",9.8247,80.2365,"https://live.staticflickr.com/65535/51852040766_81db1cf57f_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-22","14:04:37"
"22958",52142475932,"137166964@N08","2017-09-22 14:02:32","Primal Madusanka",9.8206,80.2364,"https://live.staticflickr.com/65535/52142475932_f37af66d24_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-22","14:02:32"
"22959",52456561048,"137166964@N08","2017-09-22 13:58:32","Primal Madusanka",9.8197,80.2358,"https://live.staticflickr.com/65535/52456561048_0a6233961d_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-22","13:58:32"
"22960",51399593181,"137166964@N08","2017-09-22 10:01:46","Primal Madusanka",9.7085,80.0408,"https://live.staticflickr.com/65535/51399593181_fab8c6a38e_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-22","10:01:46"
"22961",51774640863,"137166964@N08","2017-09-22 10:00:15","Primal Madusanka",9.7083,80.0404,"https://live.staticflickr.com/65535/51774640863_55ef398e1c_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-22","10:00:15"
"22962",52682582715,"137166964@N08","2017-09-22 09:59:05","Primal Madusanka",9.7082,80.0407,"https://live.staticflickr.com/65535/52682582715_8462f1427a_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-22","09:59:05"
"22963",52202932630,"137166964@N08","2017-09-22 08:35:54","Primal Madusanka",9.665,80.0164,"https://live.staticflickr.com/65535/52202932630_bbe1b7d047_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-22","08:35:54"
